Urban_Area,Pop_Group,Yr,Population,Pop_Rank,Commuters,Freeway_Daily_Miles,Street_Daily_Miles,Value_of_Time,Comm_Value_of_Time,Gas_Cost,Diesel_Cost,Excess_Fuel_Gal,Excess_Fuel_Per_Com,Annual_Delay_Hours,Delay_Per_Commuter,Com_Stress_Ind,Congestion_Cost,Congest_Cost_Per_Com
Tulsa OK,Med,2006,675,60,347,7015,10330,15.06,80.43,2.51,2.73,12099,17,25983,43,1.17,685,989
Tulsa OK,Med,2008,690,60,359,7140,9000,16.1,81.52,3.31,3.98,13072,19,28074,45,1.18,694,1001
Tulsa OK,Med,2007,680,60,352,7140,10000,15.47,82.56,2.87,3.22,12509,18,26864,44,1.18,689,995
Tulsa OK,Med,2011,715,60,376,7634,8197,16.79,86.81,3.26,3.53,12824,19,27540,42,1.17,651,940
Tulsa OK,Med,2010,710,60,372,7581,8140,16.3,88.12,2.55,2.76,12446,18,26729,41,1.17,652,941
Tulsa OK,Med,2012,720,59,379,7440,8160,17.14,89.56,3.33,3.75,12968,19,27850,42,1.17,645,931
Tulsa OK,Med,2013,730,59,384,7886,8985,17.39,89.6,3.35,3.66,13464,19,28915,43,1.17,660,953
Tulsa OK,Med,2009,700,60,365,7300,8820,16.01,89.75,2.11,2.32,12301,18,26417,41,1.17,655,946
Tulsa OK,Med,2014,750,58,402,8036,9129,17.67,94.04,3.21,3.43,14128,20,30341,44,1.18,682,984
Virginia Beach VA,Lrg,1982,1100,28,415,5850,9500,7.2,43.08,1.41,1.3,4148,4,9969,15,1.09,517,483
Virginia Beach VA,Lrg,1983,1125,28,429,6200,9615,7.43,44.23,1.34,1.24,4489,4,10790,16,1.1,542,506
Virginia Beach VA,Lrg,1984,1150,26,442,6600,9755,7.75,46.47,1.31,1.22,4757,4,11433,16,1.1,551,514
Virginia Beach VA,Lrg,1986,1210,26,471,7200,10000,8.18,46.57,0.99,0.92,5701,5,13702,18,1.11,626,584
Virginia Beach VA,Lrg,1985,1190,26,460,6850,9870,8.03,47.83,1.3,1.2,5310,5,12762,17,1.11,593,554
Virginia Beach VA,Lrg,1987,1240,25,488,7560,10125,8.48,48.53,1.02,0.94,6167,6,14823,19,1.11,653,610
Virginia Beach VA,Lrg,1988,1275,25,505,7975,10265,8.83,50.04,1.02,0.94,6837,6,16432,21,1.12,695,649
Virginia Beach VA,Lrg,1989,1315,25,525,8300,10480,9.25,52.81,1.1,1.02,7732,7,18583,23,1.13,750,701
Virginia Beach VA,Lrg,1990,1325,25,533,8475,10620,9.75,55.03,1.06,1.08,8219,8,19753,24,1.13,756,707
Virginia Beach VA,Lrg,1991,1355,25,554,8675,10700,10.17,57.31,1.08,1.21,8910,8,21414,25,1.14,787,735
Virginia Beach VA,Lrg,1992,1375,26,572,8900,10955,10.47,59.01,1.08,1.17,9600,9,23074,26,1.14,823,769
Virginia Beach VA,Lrg,1993,1390,26,587,9195,11500,10.78,60.84,1.07,1.13,10340,10,24851,27,1.15,860,804
Virginia Beach VA,Lrg,1994,1400,26,601,9550,12115,11.06,62.23,1.03,1.09,11309,11,27180,29,1.16,918,857
Virginia Beach VA,Lrg,1995,1415,26,617,9750,12800,11.37,64.27,1.15,1.22,12483,12,30002,32,1.17,985,920
Virginia Beach VA,Lrg,1998,1435,28,657,10755,14250,12.17,65.76,1.02,1.09,15250,14,36654,37,1.19,1125,1051
Virginia Beach VA,Lrg,1996,1430,25,634,10200,13255,11.71,66.2,1.21,1.29,13673,13,32863,34,1.18,1048,979
Virginia Beach VA,Lrg,1999,1440,29,669,11200,14900,12.43,66.76,1.05,1.06,15843,15,38078,38,1.2,1144,1069
Virginia Beach VA,Lrg,1997,1435,28,646,10680,13845,11.98,66.83,1.13,1.18,14462,14,34759,36,1.19,1084,1012
Virginia Beach VA,Lrg,2000,1440,29,681,11400,15250,12.85,70.47,1.49,1.45,16464,15,39569,39,1.2,1150,1074
Virginia Beach VA,Lrg,2002,1440,32,703,12460,16000,13.43,70.86,1.32,1.31,17110,16,41122,40,1.2,1144,1069
Virginia Beach VA,Lrg,2001,1440,31,692,11635,15780,13.22,71.38,1.47,1.46,16923,16,40674,40,1.2,1149,1074
Virginia Beach VA,Lrg,2003,1445,32,716,12875,15710,13.73,72.23,1.46,1.49,17426,16,41882,40,1.21,1139,1064
Virginia Beach VA,Lrg,2004,1445,32,720,12995,15725,14.1,74.17,1.85,1.89,17828,17,42850,41,1.21,1135,1060
Virginia Beach VA,Lrg,2005,1445,32,724,13105,15900,14.58,78.05,2.24,2.41,18156,17,43637,42,1.21,1118,1045
Virginia Beach VA,Lrg,2006,1445,32,730,13200,15815,15.06,80.43,2.57,2.74,18570,17,44632,42,1.22,1107,1034
Virginia Beach VA,Lrg,2008,1450,32,743,13090,16900,16.1,81.52,3.35,4.08,18879,18,45375,43,1.22,1055,985
Virginia Beach VA,Lrg,2007,1450,32,737,13115,16300,15.47,82.56,2.88,3.27,18794,18,45169,42,1.22,1090,1019
Virginia Beach VA,Lrg,2011,1450,33,750,13144,18165,16.79,86.81,3.29,3.6,19147,18,46019,43,1.22,1024,956
Virginia Beach VA,Lrg,2010,1450,33,748,13110,18118,16.3,88.12,2.63,2.88,19096,18,45895,43,1.22,1053,984
Virginia Beach VA,Lrg,2012,1455,35,754,13120,16405,17.14,89.56,3.39,3.78,19185,18,46111,43,1.22,1005,939
Virginia Beach VA,Lrg,2013,1455,35,746,13003,15843,17.39,89.6,3.37,3.77,19451,18,46750,44,1.22,1004,938
Virginia Beach VA,Lrg,2009,1450,33,745,12907,17712,16.01,89.75,2.18,2.5,18670,17,44872,42,1.21,1047,978
Virginia Beach VA,Lrg,2014,1460,35,742,13003,15875,17.67,94.04,3.09,3.48,20085,19,48274,45,1.23,1020,953
Washington DC-VA-MD,Vlg,1982,2700,9,942,15200,17375,7.2,43.08,1.41,1.53,19904,8,46158,36,1.22,2526,1016
Washington DC-VA-MD,Vlg,1983,2780,9,980,16255,18105,7.43,44.23,1.34,1.46,21675,9,50265,37,1.23,2666,1072
Washington DC-VA-MD,Vlg,1984,2810,9,999,18015,19230,7.75,46.47,1.31,1.43,24625,10,57106,42,1.25,2903,1168
Washington DC-VA-MD,Vlg,1986,2920,9,1058,21345,22885,8.18,46.57,0.99,1.08,29915,12,69374,48,1.28,3343,1345
Washington DC-VA-MD,Vlg,1985,2860,9,1026,19460,21165,8.03,47.83,1.3,1.42,26941,11,62476,45,1.26,3067,1233
Washington DC-VA-MD,Vlg,1987,2980,10,1089,22365,23930,8.48,48.53,1.02,1.11,31212,13,72381,49,1.28,3365,1353
Washington DC-VA-MD,Vlg,1988,3040,10,1120,23455,24045,8.83,50.04,1.02,1.11,32807,13,76081,50,1.28,3397,1366
Washington DC-VA-MD,Vlg,1989,3080,10,1146,24590,24530,9.25,52.81,1.1,1.2,34100,14,79079,51,1.29,3368,1355
Washington DC-VA-MD,Vlg,1990,3100,10,1165,25080,25305,9.75,55.03,1.08,1.26,35917,14,83292,53,1.3,3366,1354
Washington DC-VA-MD,Vlg,1991,3250,9,1219,26000,27525,10.17,57.31,1.12,1.39,39134,16,90752,55,1.31,3519,1415
Washington DC-VA-MD,Vlg,1992,3300,9,1235,27985,30420,10.47,59.01,1.18,1.31,42700,17,99023,59,1.33,3728,1499
Washington DC-VA-MD,Vlg,1993,3420,8,1277,29320,33035,10.78,60.84,1.12,1.25,45776,18,106156,61,1.33,3880,1561
Washington DC-VA-MD,Vlg,1994,3480,8,1297,31565,34080,11.06,62.23,1.1,1.22,48541,20,112569,64,1.35,4012,1614
Washington DC-VA-MD,Vlg,1995,3510,8,1308,32460,33880,11.37,64.27,1.24,1.37,49563,20,114938,65,1.35,3983,1602
Washington DC-VA-MD,Vlg,1998,3800,9,1408,33930,34965,12.17,65.76,1.11,1.18,55564,22,128853,68,1.36,4175,1679
Washington DC-VA-MD,Vlg,1996,3570,9,1328,33045,34575,11.71,66.2,1.32,1.47,51025,21,118328,66,1.35,3983,1602
Washington DC-VA-MD,Vlg,1999,3885,8,1439,33975,35165,12.43,66.76,1.1,1.27,57610,23,133600,68,1.37,4235,1704
Washington DC-VA-MD,Vlg,1997,3660,9,1359,33340,34370,11.98,66.83,1.21,1.34,52677,21,122159,66,1.36,4020,1617
Washington DC-VA-MD,Vlg,2000,3900,8,1442,34535,35395,12.85,70.47,1.61,1.67,58770,24,136289,70,1.37,4180,1681
Washington DC-VA-MD,Vlg,2002,4185,7,1541,36200,38385,13.43,70.86,1.53,1.54,67211,27,155863,75,1.39,4576,1840
Washington DC-VA-MD,Vlg,2001,4030,7,1487,35770,36000,13.22,71.38,1.75,1.73,63003,25,146105,72,1.38,4357,1752
Washington DC-VA-MD,Vlg,2003,4250,7,1562,37815,40395,13.73,72.23,1.62,1.73,69912,28,162128,76,1.4,4654,1872
Washington DC-VA-MD,Vlg,2004,4275,7,1578,38200,40960,14.1,74.17,2.04,2.09,72326,29,167726,78,1.41,4689,1886
Washington DC-VA-MD,Vlg,2005,4280,8,1586,38580,42000,14.58,78.05,2.4,2.59,75214,30,174422,81,1.42,4717,1897
Washington DC-VA-MD,Vlg,2006,4300,8,1603,38400,43900,15.06,80.43,2.79,2.93,77279,31,179211,83,1.43,4690,1886
Washington DC-VA-MD,Vlg,2008,4390,8,1643,38175,47000,16.1,81.52,3.5,4.13,82021,33,190208,86,1.44,4666,1877
Washington DC-VA-MD,Vlg,2007,4330,8,1617,39045,45500,15.47,82.56,3.15,3.48,79468,32,184287,84,1.44,4695,1888
Washington DC-VA-MD,Vlg,2011,4650,8,1757,40082,49729,16.79,86.81,3.58,3.74,86134,35,199747,84,1.44,4690,1886
Washington DC-VA-MD,Vlg,2010,4560,8,1717,39413,48899,16.3,88.12,2.86,3.11,85165,34,197499,85,1.44,4783,1924
Washington DC-VA-MD,Vlg,2012,4740,8,1795,37680,45105,17.14,89.56,3.66,4.08,86607,35,200844,83,1.43,4620,1858
Washington DC-VA-MD,Vlg,2013,4825,8,1827,37786,44894,17.39,89.6,3.79,4.05,86908,35,201541,82,1.42,4569,1838
Washington DC-VA-MD,Vlg,2009,4470,8,1679,38900,48900,16.01,89.75,2.36,2.86,83421,34,193455,85,1.44,4764,1916
Washington DC-VA-MD,Vlg,2014,4920,8,1838,39071,45433,17.67,94.04,3.2,3.52,88130,35,204375,82,1.43,4560,1834
Wichita KS,Med,1982,320,73,130,1400,2900,7.2,43.08,1.42,1.23,1624,3,3187,13,1.27,189,388
Wichita KS,Med,1983,325,73,133,1450,3000,7.43,44.23,1.36,1.18,1832,4,3595,14,1.28,206,424
Wichita KS,Med,1984,330,73,136,1460,3040,7.75,46.47,1.33,1.15,1989,4,3901,15,1.29,215,441
Wichita KS,Med,1986,340,73,143,1525,3110,8.18,46.57,1,0.87,2312,5,4535,16,1.3,237,486
Wichita KS,Med,1985,335,73,140,1475,3065,8.03,47.83,1.31,1.14,2161,4,4240,16,1.29,225,463
Wichita KS,Med,1987,345,73,146,1595,3265,8.48,48.53,1.03,0.89,2454,5,4815,17,1.3,242,498
Wichita KS,Med,1988,350,72,149,1645,3325,8.83,50.04,1.02,0.89,2590,5,5081,18,1.3,246,505
Wichita KS,Med,1989,360,72,155,1720,2540,9.25,52.81,1.11,0.96,3067,6,6018,20,1.32,277,570
Wichita KS,Med,1990,365,72,158,1890,3630,9.75,55.03,1.03,1.02,3430,7,6729,22,1.33,294,605
Wichita KS,Med,1991,365,73,160,1940,3815,10.17,57.31,1.04,1.16,3728,8,7313,24,1.34,307,631
Wichita KS,Med,1992,375,73,167,2105,3958,10.47,59.01,1.02,1.18,3951,8,7751,25,1.34,316,649
Wichita KS,Med,1993,380,73,171,2150,4235,10.78,60.84,1.08,1.21,4131,8,8105,25,1.35,321,659
Wichita KS,Med,1994,385,73,176,2230,4300,11.06,62.23,1.01,1.13,4344,9,8522,26,1.35,329,676
Wichita KS,Med,1995,395,72,182,2400,4375,11.37,64.27,1.09,1.22,4520,9,8867,26,1.35,333,683
Wichita KS,Med,1998,410,73,197,3070,4600,12.17,65.76,1.03,1.07,5038,10,9884,27,1.36,347,712
Wichita KS,Med,1996,400,72,187,2615,4450,11.71,66.2,1.22,1.37,4749,10,9318,27,1.36,340,698
Wichita KS,Med,1999,415,73,201,3270,4640,12.43,66.76,1.05,1.07,5354,11,10505,29,1.37,360,741
Wichita KS,Med,1997,405,73,192,2845,4535,11.98,66.83,1.1,1.2,4962,10,9735,28,1.36,347,713
Wichita KS,Med,2000,425,74,209,3405,4700,12.85,70.47,1.52,1.46,5553,11,10894,29,1.37,362,743
Wichita KS,Med,2002,435,74,219,3635,4820,13.43,70.86,1.34,1.32,5924,12,11623,30,1.37,369,759
Wichita KS,Med,2001,430,74,214,3535,4765,13.22,71.38,1.34,1.49,5793,12,11365,29,1.37,367,754
Wichita KS,Med,2003,440,74,224,3740,4885,13.73,72.23,1.52,1.49,6224,13,12211,31,1.38,379,780
Wichita KS,Med,2004,445,77,228,3915,4950,14.1,74.17,1.89,1.93,6664,14,13074,32,1.39,396,813
Wichita KS,Med,2005,455,77,235,4075,5065,14.58,78.05,2.29,2.48,7110,15,13949,34,1.4,408,839
Wichita KS,Med,2006,465,77,242,4195,5290,15.06,80.43,2.59,2.88,7796,16,15296,36,1.41,433,890
Wichita KS,Med,2008,490,77,257,4175,5205,16.1,81.52,3.36,4.12,8352,17,16386,36,1.41,435,894
Wichita KS,Med,2007,475,77,248,4215,5330,15.47,82.56,2.94,3.42,8182,17,16052,37,1.42,443,910
Wichita KS,Med,2011,510,76,274,4558,4805,16.79,86.81,3.3,3.64,8068,17,15829,33,1.4,402,827
Wichita KS,Med,2010,510,76,272,4500,4796,16.3,88.12,2.61,2.89,7793,16,15289,32,1.39,401,824
Wichita KS,Med,2012,510,79,276,4215,4840,17.14,89.56,3.38,3.86,8255,17,16196,34,1.4,403,829
Wichita KS,Med,2013,515,79,281,4070,5058,17.39,89.6,3.42,3.81,8330,17,16343,34,1.4,401,824
Wichita KS,Med,2009,500,77,265,4300,5050,16.01,89.75,2.19,2.45,7438,15,14592,31,1.38,389,799
Wichita KS,Med,2014,515,79,282,4005,5023,17.67,94.04,3.24,3.57,8594,18,16860,35,1.4,407,837
Winston-Salem NC,Sml,1982,170,93,66,1970,1250,7.2,43.08,1.38,1.26,268,1,684,6,1.06,37,114
Winston-Salem NC,Sml,1983,170,95,67,2000,1280,7.43,44.23,1.32,1.2,309,1,787,7,1.07,41,127
Winston-Salem NC,Sml,1984,175,95,69,2125,1300,7.75,46.47,1.29,1.17,338,1,860,7,1.07,43,133
Winston-Salem NC,Sml,1986,185,94,74,2335,1345,8.18,46.57,0.98,0.89,399,1,1016,8,1.07,48,149
Winston-Salem NC,Sml,1985,180,95,71,2290,1320,8.03,47.83,1.28,1.16,375,1,956,8,1.07,46,143
Winston-Salem NC,Sml,1987,190,94,77,2400,1360,8.48,48.53,1,0.91,420,1,1070,8,1.07,49,151
Winston-Salem NC,Sml,1988,200,93,81,2505,1380,8.83,50.04,1,0.91,445,1,1133,8,1.07,50,154
Winston-Salem NC,Sml,1989,210,90,86,2585,1400,9.25,52.81,1.08,0.98,480,1,1222,9,1.08,52,158
Winston-Salem NC,Sml,1990,220,90,91,2700,1410,9.75,55.03,1.08,1.07,519,2,1321,9,1.08,53,162
Winston-Salem NC,Sml,1991,230,90,96,2800,1440,10.17,57.31,1.12,1.21,557,2,1419,9,1.08,55,167
Winston-Salem NC,Sml,1992,240,90,102,2950,1460,10.47,59.01,1.08,1.15,588,2,1496,9,1.08,56,171
Winston-Salem NC,Sml,1993,250,89,108,3100,1250,10.78,60.84,1.07,1.13,632,2,1609,9,1.08,58,179
Winston-Salem NC,Sml,1994,260,89,114,3330,1190,11.06,62.23,1.02,1.08,745,2,1898,10,1.09,67,206
Winston-Salem NC,Sml,1995,270,89,120,3500,1265,11.37,64.27,1.13,1.19,846,3,2154,11,1.09,74,227
Winston-Salem NC,Sml,1998,295,88,138,3800,1400,12.17,65.76,1.02,1.12,1306,4,3324,15,1.11,107,328
Winston-Salem NC,Sml,1996,280,88,127,3600,1270,11.71,66.2,1.21,1.28,988,3,2516,12,1.1,84,258
Winston-Salem NC,Sml,1999,305,88,144,3900,1480,12.43,66.76,1.05,1.06,1421,4,3619,16,1.12,114,349
Winston-Salem NC,Sml,1997,290,87,133,3765,1335,11.98,66.83,1.14,1.2,1147,4,2919,14,1.11,95,292
Winston-Salem NC,Sml,2000,310,88,149,4005,1545,12.85,70.47,1.46,1.44,1583,5,4032,17,1.13,122,376
Winston-Salem NC,Sml,2002,325,87,161,4130,1660,13.43,70.86,1.33,1.32,1738,5,4426,18,1.13,129,395
Winston-Salem NC,Sml,2001,320,87,156,4100,1570,13.22,71.38,1.43,1.47,1666,5,4241,17,1.13,125,385
Winston-Salem NC,Sml,2003,335,87,169,4280,1750,13.73,72.23,1.46,1.47,1865,6,4748,18,1.13,135,414
Winston-Salem NC,Sml,2004,340,87,172,4335,1815,14.1,74.17,1.89,1.9,2031,6,5171,20,1.14,143,440
Winston-Salem NC,Sml,2005,350,86,178,4565,1835,14.58,78.05,2.27,2.44,2243,7,5711,21,1.15,153,470
Winston-Salem NC,Sml,2006,360,85,185,4545,1855,15.06,80.43,2.62,2.8,2418,7,6156,22,1.15,160,490
Winston-Salem NC,Sml,2008,375,84,194,4440,1945,16.1,81.52,3.42,4.11,2408,7,6131,21,1.15,149,457
Winston-Salem NC,Sml,2007,370,85,191,4685,1845,15.47,82.56,2.95,3.33,2451,8,6241,22,1.15,157,484
Winston-Salem NC,Sml,2011,400,84,210,4777,1665,16.79,86.81,3.32,3.64,2362,7,6014,19,1.14,140,429
Winston-Salem NC,Sml,2010,395,84,206,4740,1700,16.3,88.12,2.7,2.93,2376,7,6051,19,1.14,145,446
Winston-Salem NC,Sml,2012,405,84,213,4685,1765,17.14,89.56,3.49,3.89,2369,7,6031,19,1.13,137,422
Winston-Salem NC,Sml,2013,410,84,215,4792,1766,17.39,89.6,3.44,3.89,2379,7,6058,19,1.13,136,418
Winston-Salem NC,Sml,2009,380,84,198,4600,1860,16.01,89.75,2.24,2.53,2313,7,5891,20,1.14,144,441
Winston-Salem NC,Sml,2014,415,84,214,4969,1833,17.67,94.04,3.2,3.58,2400,7,6111,19,1.13,135,415
Worcester MA-CT,Sml,1982,335,71,126,3280,3225,7.2,43.08,1.35,1.34,813,2,1662,8,1.05,94,268
Worcester MA-CT,Sml,1983,340,71,129,3320,3260,7.43,44.23,1.3,1.28,973,3,1989,10,1.06,109,311
Worcester MA-CT,Sml,1984,345,72,132,3400,3300,7.75,46.47,1.27,1.25,1131,3,2312,11,1.06,121,347
Worcester MA-CT,Sml,1986,355,71,138,3525,3400,8.18,46.57,0.96,0.95,1552,4,3171,15,1.07,157,451
